0,1,2,3
23,0,0,0
21,39,0,0
21,30,0,0
34,43,0,0
16,33,0,0
21,35,0,0
21,35,0,0
23,0,0,0
21,39,0,0
21,30,0,0
34,43,0,0
16,33,0,0
15,32,0,0
16,33,0,0
15,32,0,0
32,41,0,0
31,40,0,0
16,33,0,0
32,41,0,0
31,40,0,0
16,33,0,0
15,32,0,0
32,41,0,0
31,40,0,0
15,32,0,0
34,43,0,0
17,34,0,0
16,33,0,0
17,34,0,0
32,41,0,0
34,43,0,0
17,34,0,0
17,34,0,0
32,41,0,0
34,43,0,0
17,34,0,0
17,34,0,0
32,41,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36,0,0,0
0,0,0,0
44,0,0,0
0,0,0,0
44,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27,0,0,0
27,0,0,0
12,0,0,0
12,0,0,0
29,0,0,0
33,0,0,0
29,0,0,0
34,0,0,0
29,0,0,0
28,0,0,0
32,0,0,0
13,44,0,0
13,0,0,0
19,23,0,0
18,0,0,0
14,17,0,0
14,18,0,0
34,0,0,0
13,0,0,0
19,23,0,0
18,0,0,0
14,17,0,0
14,18,0,0
35,0,0,0
35,0,0,0
14,0,0,0
14,18,0,0
36,0,0,0
14,0,0,0
25,0,0,0
24,0,0,0
23,43,0,0
24,44,0,0
25,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
26,0,0,0
26,0,0,0
26,0,0,0
26,30,0,0
24,44,0,0
27,30,0,0
25,0,0,0
31,35,0,0
23,43,0,0
29,0,0,0
30,0,0,0
30,0,0,0
21,41,0,0
24,44,0,0
25,0,0,0
25,0,0,0
24,27,47,0
27,30,50,0
28,31,0,0
28,31,0,0
23,27,47,0
27,31,0,0
25,45,0,0
25,45,0,0
25,45,0,0
24,44,0,0
24,44,0,0
26,0,0,0
26,0,0,0
31,35,55,0
26,46,0,0
27,47,0,0
30,50,0,0
31,0,0,0
31,0,0,0
29,49,0,0
30,0,0,0
18,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
18,0,0,0
23,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
18,0,0,0
23,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,38,0,0
33,39,0,0
18,38,0,0
18,39,0,0
18,37,0,0
32,38,0,0
33,39,0,0
34,40,0,0
18,38,0,0
18,39,0,0
18,37,0,0
32,38,0,0
33,39,0,0
34,40,0,0
18,38,0,0
18,39,0,0
18,37,0,0
18,35,0,0
18,35,0,0
30,36,0,0
35,41,0,0
36,42,0,0
38,44,48,0
39,45,49,0
18,35,0,0
18,35,0,0
30,36,0,0
35,41,0,0
36,42,0,0
38,44,48,0
39,45,49,0
18,35,0,0
18,35,0,0
30,36,0,0
35,41,0,0
36,42,0,0
38,44,48,0
39,45,49,0
35,41,45,0
18,41,45,0
30,0,0,0
32,39,0,0
36,43,0,0
35,41,45,0
34,40,0,0
30,0,0,0
32,39,0,0
36,43,0,0
35,41,45,0
18,41,45,0
34,40,0,0
30,0,0,0
32,39,0,0
36,43,0,0
22,26,32,0
22,26,32,0
22,26,32,0
22,26,32,0
22,26,32,0
22,26,32,0
24,28,0,0
24,28,0,0
24,28,0,0
24,28,0,0
24,28,0,0
24,28,0,0
22,25,0,0
22,25,0,0
22,25,0,0
22,25,0,0
22,25,0,0
22,25,0,0
27,30,0,0
27,30,0,0
27,30,0,0
27,30,0,0
27,30,0,0
18,41,45,0
33,42,0,0
27,30,0,0
23,26,0,0
23,26,0,0
23,26,0,0
18,41,45,0
33,42,0,0
21,25,31,0
21,25,31,0
21,25,31,0
23,27,0,0
18,41,45,0
33,42,0,0
30,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
26,0,0,0
26,0,0,0
30,0,0,0
30,0,0,0
25,0,0,0
24,0,0,0
30,0,0,0
23,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
25,0,0,0
24,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
24,0,0,0
30,0,0,0
25,0,0,0
26,0,0,0
25,0,0,0
24,0,0,0
30,0,0,0
30,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
19,0,0,0
19,0,0,0
25,0,0,0
19,0,0,0
19,0,0,0
19,31,0,0
19,0,0,0
22,0,0,0
19,0,0,0
19,0,0,0
22,0,0,0
19,0,0,0
19,0,0,0
19,0,0,0
16,0,0,0
19,0,0,0
29,0,0,0
27,0,0,0
19,0,0,0
19,0,0,0
19,36,0,0
0,0,0,0
14,0,0,0
0,0,0,0
19,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
18,0,0,0
18,0,0,0
23,0,0,0
21,0,0,0
22,0,0,0
22,0,0,0
22,0,0,0
22,0,0,0
26,0,0,0
23,0,0,0
24,0,0,0
22,0,0,0
22,0,0,0
24,27,0,0
24,27,0,0
23,26,0,0
23,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
23,0,0,0
23,0,0,0
25,28,0,0
23,0,0,0
25,28,0,0
23,0,0,0
24,27,0,0
24,27,0,0
24,0,0,0
23,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
23,0,0,0
24,0,0,0
23,27,0,0
25,0,0,0
23,0,0,0
23,0,0,0
26,29,0,0
24,0,0,0
24,0,0,0
26,29,0,0
23,0,0,0
0,0,0,0
25,0,0,0
26,0,0,0
29,0,0,0
29,0,0,0
22,0,0,0
24,0,0,0
23,0,0,0
23,0,0,0
24,0,0,0
24,0,0,0
26,0,0,0
25,0,0,0
21,0,0,0
25,0,0,0
27,0,0,0
23,0,0,0
23,0,0,0
24,0,0,0
24,0,0,0
24,0,0,0
24,0,0,0
24,0,0,0
24,0,0,0
24,0,0,0
24,0,0,0
24,0,0,0
24,0,0,0
24,39,0,0
24,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
24,0,0,0
28,0,0,0
25,0,0,0
26,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
24,0,0,0
25,0,0,0
25,0,0,0
23,0,0,0
23,0,0,0
24,0,0,0
24,0,0,0
20,0,0,0
34,41,0,0
31,38,0,0
31,38,0,0
31,38,0,0
31,38,0,0
31,38,0,0
33,38,0,0
30,37,0,0
32,39,0,0
33,40,0,0
32,39,0,0
35,43,0,0
34,41,0,0
36,44,0,0
31,38,0,0
32,39,0,0
33,40,0,0
31,38,0,0
32,39,0,0
30,37,0,0
30,37,0,0
30,37,0,0
34,41,0,0
30,37,0,0
28,0,0,0
27,0,0,0
31,0,0,0
32,0,0,0
33,38,0,0
33,0,0,0
33,38,0,0
34,0,0,0
16,39,0,0
16,39,0,0
16,39,0,0
38,0,0,0
36,41,0,0
30,0,0,0
33,0,0,0
32,0,0,0
9,32,0,0
33,0,0,0
34,0,0,0
35,40,0,0
18,41,0,0
18,41,0,0
18,41,0,0
40,0,0,0
40,0,0,0
36,0,0,0
33,38,0,0
24,28,51,0
17,40,0,0
28,0,0,0
30,0,0,0
32,0,0,0
33,38,0,0
13,38,0,0
32,0,0,0
17,40,0,0
30,0,0,0
40,0,0,0
28,0,0,0
27,0,0,0
31,0,0,0
32,0,0,0
33,38,0,0
33,0,0,0
33,38,0,0
34,0,0,0
16,39,0,0
16,39,0,0
16,39,0,0
38,0,0,0
36,41,0,0
30,0,0,0
33,0,0,0
32,0,0,0
9,32,0,0
33,0,0,0
34,0,0,0
35,40,0,0
18,41,0,0
18,41,0,0
18,41,0,0
40,0,0,0
40,0,0,0
36,0,0,0
33,38,0,0
24,28,51,0
33,38,0,0
13,38,0,0
17,40,0,0
40,0,0,0
0,0,0,0
0,0,0,0
22,0,0,0
0,0,0,0
0,0,0,0
27,0,0,0
0,0,0,0
0,0,0,0
34,0,0,0
38,0,0,0
25,40,0,0
27,35,0,0
28,43,0,0
32,47,0,0
0,0,0,0
0,0,0,0
25,40,0,0
0,0,0,0
0,0,0,0
22,0,0,0
0,0,0,0
0,0,0,0
25,40,0,0
23,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
26,0,0,0
25,0,0,0
26,0,0,0
24,0,0,0
27,0,0,0
26,0,0,0
27,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
28,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
22,0,0,0
23,0,0,0
22,0,0,0
23,0,0,0
23,0,0,0
24,0,0,0
26,0,0,0
26,0,0,0
24,0,0,0
26,0,0,0
27,0,0,0
26,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
28,0,0,0
20,0,0,0
21,0,0,0
20,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
27,0,0,0
27,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
20,0,0,0
20,0,0,0
26,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
26,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
26,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
13,0,0,0
13,0,0,0
13,0,0,0
14,21,0,0
13,0,0,0
14,0,0,0
12,21,0,0
12,21,0,0
14,23,0,0
14,23,0,0
14,23,0,0
15,24,0,0
16,25,0,0
19,28,0,0
21,30,0,0
15,24,0,0
14,23,0,0
14,23,0,0
13,22,0,0
15,24,0,0
15,24,0,0
13,22,0,0
14,23,0,0
15,24,0,0
13,23,32,0
13,22,0,0
11,21,30,0
14,23,0,0
14,23,0,0
15,24,0,0
16,25,0,0
17,26,0,0
17,26,0,0
19,28,0,0
20,29,0,0
17,26,0,0
18,27,0,0
16,25,0,0
16,25,0,0
12,21,0,0
12,21,0,0
14,23,0,0
14,23,0,0
14,23,0,0
13,22,0,0
13,22,0,0
14,23,0,0
16,25,0,0
19,28,0,0
23,0,0,0
27,0,0,0
24,0,0,0
24,0,0,0
24,0,0,0
28,0,0,0
26,0,0,0
30,0,0,0
10,29,0,0
13,36,0,0
28,0,0,0
29,0,0,0
17,36,0,0
30,0,0,0
33,0,0,0
34,0,0,0
30,0,0,0
12,30,0,0
18,36,0,0
18,40,0,0
38,0,0,0
38,0,0,0
34,0,0,0
35,0,0,0
29,38,0,0
29,38,0,0
35,0,0,0
30,39,0,0
24,0,0,0
28,0,0,0
22,0,0,0
23,0,0,0
22,0,0,0
23,27,0,0
24,0,0,0
24,0,0,0
34,0,0,0
35,0,0,0
35,0,0,0
35,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
23,27,33,0
24,0,0,0
24,0,0,0
34,0,0,0
35,0,0,0
35,0,0,0
35,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
23,27,33,0
24,0,0,0
24,0,0,0
34,0,0,0
35,0,0,0
35,0,0,0
35,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
25,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31,0,0,0
0,0,0,0
32,0,0,0
32,0,0,0
0,0,0,0
0,0,0,0
32,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31,0,0,0
0,0,0,0
32,0,0,0
33,0,0,0
32,0,0,0
34,0,0,0
33,0,0,0
39,0,0,0
33,0,0,0
32,0,0,0
34,0,0,0
34,0,0,0
35,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,0,0,0
32,0,0,0
39,0,0,0
23,33,0,0
12,28,0,0
23,33,0,0
23,33,0,0
23,33,0,0
23,33,0,0
24,34,0,0
11,28,0,0
18,33,0,0
18,33,0,0
23,33,0,0
23,33,0,0
23,33,0,0
23,33,0,0
23,33,0,0
14,29,0,0
23,33,0,0
12,28,0,0
23,33,0,0
23,33,0,0
23,33,0,0
23,33,0,0
24,34,0,0
11,28,0,0
18,33,0,0
18,33,0,0
23,33,0,0
23,33,0,0
23,33,0,0
14,29,0,0
22,32,0,0
24,34,0,0
26,36,0,0
29,39,43,0
25,35,0,0
24,34,0,0
23,33,0,0
23,33,0,0
25,35,0,0
25,35,0,0
28,38,0,0
22,32,40,0
26,0,0,0
22,32,0,0
24,34,0,0
26,36,0,0
29,39,43,0
25,35,0,0
24,34,0,0
23,33,0,0
23,33,0,0
25,35,0,0
25,35,0,0
28,38,0,0
22,32,40,0
23,27,33,0
22,32,0,0
24,34,0,0
26,36,0,0
29,39,43,0
25,35,0,0
24,34,0,0
23,33,0,0
23,33,0,0
25,35,0,0
25,35,0,0
23,27,33,0
24,34,0,0
26,36,0,0
29,39,43,0
25,35,0,0
23,33,0,0
23,33,0,0
25,35,0,0
25,35,0,0
23,27,33,0
25,0,0,0
26,0,0,0
26,0,0,0
41,0,0,0
10,0,0,0
10,33,0,0
10,35,0,0
30,0,0,0
10,38,0,0
38,42,0,0
39,0,0,0
37,41,0,0
26,0,0,0
24,0,0,0
25,0,0,0
24,29,0,0
26,31,0,0
29,35,0,0
39,43,0,0
40,0,0,0
38,42,0,0
25,0,0,0
26,0,0,0
26,0,0,0
40,0,0,0
41,0,0,0
10,0,0,0
10,33,0,0
10,35,0,0
30,0,0,0
10,38,0,0
38,42,0,0
39,0,0,0
37,41,0,0
26,0,0,0
24,0,0,0
25,0,0,0
24,29,0,0
26,31,0,0
31,0,0,0
29,35,0,0
39,43,0,0
40,0,0,0
38,42,0,0
23,27,33,0
25,0,0,0
26,0,0,0
26,0,0,0
40,0,0,0
41,0,0,0
10,0,0,0
10,33,0,0
10,35,0,0
30,0,0,0
10,38,0,0
38,42,0,0
39,0,0,0
37,41,0,0
24,0,0,0
25,0,0,0
24,29,0,0
26,31,0,0
31,0,0,0
29,35,0,0
39,43,0,0
40,0,0,0
38,42,0,0
26,0,0,0
28,0,0,0
29,0,0,0
27,33,0,0
14,33,0,0
25,0,0,0
28,0,0,0
29,0,0,0
32,38,0,0
28,33,0,0
33,0,0,0
33,39,0,0
41,47,0,0
42,0,0,0
40,46,0,0
26,0,0,0
27,33,0,0
14,33,0,0
25,0,0,0
28,0,0,0
29,0,0,0
32,38,0,0
28,33,0,0
33,0,0,0
33,39,0,0
41,47,0,0
42,0,0,0
40,46,0,0
28,0,0,0
29,0,0,0
27,33,0,0
14,33,0,0
28,0,0,0
29,0,0,0
32,38,0,0
28,33,0,0
33,0,0,0
33,39,0,0
41,47,0,0
42,0,0,0
40,46,0,0
28,0,0,0
29,0,0,0
14,33,0,0
28,0,0,0
25,0,0,0
28,0,0,0
29,0,0,0
28,33,0,0
33,39,0,0
41,47,0,0
42,0,0,0
40,46,0,0
15,0,0,0
15,0,0,0
15,0,0,0
14,24,0,0
13,21,0,0
15,25,0,0
15,25,0,0
15,0,0,0
13,21,0,0
13,21,0,0
15,0,0,0
10,21,0,0
14,0,0,0
10,21,0,0
15,25,0,0
15,0,0,0
14,24,0,0
16,0,0,0
15,0,0,0
14,0,0,0
15,25,0,0
14,24,0,0
15,0,0,0
16,0,0,0
14,25,0,0
15,26,0,0
15,26,36,0
16,27,0,0
21,0,0,0
21,31,0,0
15,0,0,0
14,25,0,0
15,26,0,0
15,26,36,0
15,30,0,0
15,0,0,0
15,33,0,0
15,33,0,0
15,33,0,0
15,27,0,0
16,27,0,0
16,27,0,0
16,27,0,0
16,27,0,0
22,26,37,0
17,28,0,0
16,20,31,0
22,26,37,0
17,28,0,0
16,27,0,0
16,27,0,0
16,27,0,0
16,27,0,0
22,26,37,0
16,20,31,0
22,26,37,0
23,26,37,0
15,0,0,0
15,0,0,0
26,29,0,0
15,0,0,0
15,0,0,0
20,0,0,0
26,29,0,0
23,26,37,0
26,29,0,0
15,0,0,0
26,29,0,0
14,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
14,0,0,0
14,0,0,0
12,0,0,0
14,0,0,0
16,0,0,0
18,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
16,0,0,0
16,0,0,0
19,0,0,0
14,0,0,0
13,24,0,0
14,25,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
16,0,0,0
16,0,0,0
19,0,0,0
14,0,0,0
13,24,0,0
14,25,0,0
14,25,0,0
14,25,0,0
14,38,0,0
13,20,0,0
13,22,0,0
14,23,0,0
14,23,0,0
14,23,0,0
14,23,0,0
15,0,0,0
15,0,0,0
14,25,0,0
14,25,0,0
15,0,0,0
14,0,0,0
11,20,0,0
11,20,0,0
11,20,0,0
11,20,0,0
13,21,0,0
11,20,0,0
11,20,0,0
11,20,0,0
11,20,0,0
11,20,0,0
11,21,0,0
13,21,0,0
16,24,0,0
9,30,33,0
9,29,0,0
9,30,33,0
9,29,0,0
9,28,0,0
9,29,0,0
9,28,0,0
9,29,0,0
9,32,0,0
9,30,0,0
9,30,0,0
9,30,0,0
9,30,0,0
9,30,0,0
9,30,0,0
9,32,0,0
8,31,0,0
8,31,0,0
8,31,0,0
25,0,0,0
8,31,0,0
8,31,0,0
25,0,0,0
9,32,0,0
8,31,0,0
8,31,0,0
8,31,0,0
25,0,0,0
25,0,0,0
8,31,0,0
27,0,0,0
27,0,0,0
25,28,0,0
24,30,0,0
25,0,0,0
8,31,0,0
27,0,0,0
27,0,0,0
25,28,0,0
24,30,0,0
25,0,0,0
8,31,0,0
27,0,0,0
27,0,0,0
25,28,0,0
24,30,0,0
26,29,0,0
26,29,0,0
18,22,43,0
18,22,43,0
18,22,44,0
18,22,44,0
18,22,44,0
18,22,44,0
18,22,43,0
18,22,43,0
20,24,37,54
20,24,36,53
20,24,39,56
26,30,52,56
20,24,43,60
20,24,42,59
18,22,44,0
18,22,48,0
18,22,44,48
18,22,44,0
18,22,48,0
18,22,44,48
18,22,38,55
18,22,38,59
18,22,38,55
13,29,33,55
13,29,33,55
13,29,33,59
20,23,0,0
9,30,33,0
23,26,0,0
24,27,0,0
8,29,32,0
24,27,0,0
20,23,0,0
9,30,33,0
24,27,0,0
8,29,32,0
27,30,0,0
25,28,0,0
25,28,0,0
25,28,0,0
27,30,0,0
25,28,0,0
25,28,0,0
12,33,0,0
25,28,0,0
25,28,0,0
0,0,0,0
26,29,0,0
24,30,0,0
25,28,0,0
0,0,0,0
26,29,0,0
24,30,0,0
12,33,0,0
25,28,0,0
0,0,0,0
27,30,0,0
24,30,0,0
43,47,0,0
36,40,0,0
43,47,0,0
18,49,0,0
45,49,0,0
43,47,0,0
16,49,0,0
16,58,61,0
16,58,61,0
19,61,64,0
33,37,0,0
43,47,0,0
35,39,0,0
11,42,0,0
9,40,0,0
23,51,0,0
19,50,0,0
19,51,0,0
16,47,0,0
17,48,0,0
33,37,0,0
16,48,0,0
44,48,51,0
43,47,0,0
18,49,0,0
45,49,0,0
44,49,54,0
43,47,0,0
16,49,0,0
16,58,61,0
16,58,61,0
19,61,64,0
43,47,0,0
20,0,0,0
19,0,0,0
19,0,0,0
19,0,0,0
20,0,0,0
19,0,0,0
19,0,0,0
19,0,0,0
19,51,0,0
19,51,0,0
19,0,0,0
19,0,0,0
19,49,0,0
19,46,0,0
19,0,0,0
20,0,0,0
16,37,0,0
22,0,0,0
22,0,0,0
22,0,0,0
19,0,0,0
13,21,0,0
14,0,0,0
13,0,0,0
13,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
13,0,0,0
13,0,0,0
13,21,0,0
13,22,0,0
13,23,0,0
14,0,0,0
15,0,0,0
15,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
15,0,0,0
14,0,0,0
13,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
16,0,0,0
14,0,0,0
14,0,0,0
15,0,0,0
14,0,0,0
15,0,0,0
14,0,0,0
13,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
16,0,0,0
14,0,0,0
13,0,0,0
13,0,0,0
13,0,0,0
15,0,0,0
15,0,0,0
15,0,0,0
15,0,0,0
15,24,0,0
14,0,0,0
8,19,0,0
8,19,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
17,28,0,0
14,0,0,0
14,0,0,0
14,0,0,0
17,28,0,0
18,29,0,0
14,0,0,0
14,0,0,0
14,0,0,0
27,30,0,0
27,30,0,0
27,30,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
17,28,0,0
14,0,0,0
14,0,0,0
17,28,0,0
18,29,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,21,0,0
15,25,0,0
13,22,0,0
13,22,0,0
14,21,0,0
15,25,0,0
22,25,0,0
28,32,35,0
27,32,35,0
33,36,39,0
34,37,40,0
26,29,0,0
24,29,0,0
24,29,0,0
26,30,35,0
28,31,0,0
27,30,0,0
26,30,35,0
27,30,0,0
27,31,0,0
26,33,0,0
30,0,0,0
24,31,0,0
24,31,0,0
24,31,0,0
28,34,0,0
27,33,0,0
23,30,0,0
23,30,0,0
23,30,0,0
34,41,45,0
35,42,46,0
34,41,45,0
35,42,46,0
25,32,0,0
25,32,0,0
33,40,0,0
38,45,51,0
25,28,0,0
26,29,0,0
27,30,0,0
32,40,43,46
31,39,42,45
24,27,0,0
26,29,0,0
26,29,0,0
26,29,0,0
26,29,0,0
31,34,44,0
27,30,0,0
7,30,33,0
0,0,0,0
0,0,0,0
0,0,0,0
35,0,0,0
38,44,0,0
40,46,0,0
36,0,0,0
35,41,0,0
30,36,0,0
35,41,0,0
12,39,0,0
36,42,0,0
36,0,0,0
36,42,0,0
36,0,0,0
26,29,0,0
20,23,0,0
22,25,0,0
22,25,0,0
22,25,0,0
22,25,0,0
22,25,0,0
22,25,0,0
22,25,0,0
25,0,0,0
24,27,0,0
23,26,0,0
24,27,0,0
23,26,0,0
24,27,0,0
26,0,0,0
25,28,0,0
25,28,0,0
16,0,0,0
16,0,0,0
16,0,0,0
18,0,0,0
22,25,0,0
22,25,0,0
28,32,35,0
34,38,44,0
34,38,44,0
29,0,0,0
30,0,0,0
29,0,0,0
30,0,0,0
29,0,0,0
27,30,0,0
30,33,0,0
34,38,44,0
34,38,44,0
34,0,0,0
33,36,0,0
32,35,0,0
34,37,0,0
35,0,0,0
34,37,0,0
33,36,0,0
32,35,0,0
33,36,0,0
34,37,0,0
36,39,0,0
34,37,45,0
31,34,42,0
34,37,0,0
43,46,49,0
31,34,0,0
31,34,0,0
31,34,0,0
33,36,0,0
31,34,0,0
31,34,0,0
34,37,0,0
34,37,0,0
34,37,40,0
34,37,0,0
35,38,0,0
30,33,0,0
26,29,0,0
26,29,0,0
26,29,0,0
28,31,0,0
33,37,43,0
34,38,44,0
16,37,44,0
30,37,0,0
33,37,43,0
32,39,43,0
35,39,45,0
33,37,43,0
23,30,0,0
25,32,0,0
25,32,0,0
26,33,0,0
26,33,0,0
26,33,0,0
26,33,0,0
25,31,0,0
25,31,0,0
26,32,0,0
27,33,0,0
26,32,0,0
28,34,0,0
22,29,0,0
25,32,0,0
25,32,0,0
34,41,47,0
33,40,46,0
23,29,0,0
23,29,0,0
23,29,0,0
36,41,0,0
42,46,51,0
47,50,55,0
45,48,52,57
42,47,52,0
43,48,53,0
44,49,54,0
26,34,39,0
23,0,0,0
36,41,0,0
42,46,51,0
47,50,55,0
45,48,52,57
42,47,52,0
43,48,53,0
26,34,39,0
23,0,0,0
44,49,54,0
29,33,0,0
41,45,50,0
40,44,0,0
30,34,0,0
33,37,0,0
39,43,0,0
35,39,44,0
38,42,47,0
35,40,0,0
34,0,0,0
41,45,0,0
41,46,0,0
46,49,0,0
29,33,0,0
41,45,50,0
40,44,0,0
30,34,0,0
33,37,0,0
39,43,0,0
35,39,44,0
38,42,47,0
35,40,0,0
34,0,0,0
41,45,0,0
41,46,0,0
46,49,0,0
17,0,0,0
18,0,0,0
19,0,0,0
19,0,0,0
22,32,0,0
24,34,0,0
24,34,0,0
25,35,0,0
25,35,0,0
25,35,0,0
23,33,0,0
24,34,0,0
26,36,0,0
27,37,0,0
28,38,0,0
26,36,0,0
25,35,0,0
23,33,0,0
27,37,0,0
25,35,0,0
26,36,0,0
27,37,0,0
25,35,0,0
26,36,0,0
26,36,0,0
26,36,0,0
23,33,0,0
27,37,0,0
27,37,0,0
20,0,0,0
21,0,0,0
27,30,0,0
16,32,36,0
16,30,0,0
28,31,0,0
28,31,0,0
29,32,0,0
18,22,36,0
22,25,0,0
20,0,0,0
26,36,0,0
28,0,0,0
29,0,0,0
28,36,0,0
29,37,0,0
0,0,0,0
28,36,0,0
28,0,0,0
29,0,0,0
28,36,0,0
29,37,0,0
0,0,0,0
28,36,0,0
34,0,0,0
39,0,0,0
39,0,0,0
28,36,0,0
36,44,0,0
37,45,0,0
37,45,0,0
41,45,0,0
13,50,0,0
34,0,0,0
39,0,0,0
39,0,0,0
28,36,0,0
36,44,0,0
37,45,0,0
37,45,0,0
41,45,0,0
13,50,0,0
14,51,0,0
47,51,0,0
46,50,0,0
14,51,0,0
47,51,0,0
46,50,0,0
21,0,0,0
0,0,0,0
0,0,0,0
29,0,0,0
30,0,0,0
0,0,0,0
0,0,0,0
31,35,0,0
38,0,0,0
41,0,0,0
29,0,0,0
30,0,0,0
37,0,0,0
40,0,0,0
28,0,0,0
0,0,0,0
37,0,0,0
40,0,0,0
28,0,0,0
28,0,0,0
0,0,0,0
0,0,0,0
21,0,0,0
0,0,0,0
0,0,0,0
28,0,0,0
27,35,0,0
31,39,0,0
0,0,0,0
0,0,0,0
27,0,0,0
27,35,0,0
22,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28,0,0,0
27,35,0,0
31,39,0,0
0,0,0,0
0,0,0,0
26,34,0,0
27,0,0,0
27,35,0,0
